time,T2939,T5197,T6358,T7847,T8895,T9681,T10390,T11229,T11707,T12049,T12242
500976901.0000,11.00308560,11.98117521,16.81802173,19.54658968,15.37907162,17.19846815,16.84453883,16.82920655,16.83639677,16.08320812,15.99996652
502291801.0000,11.00077888,11.50725268,15.52036665,19.63824116,15.47285980,17.23460018,16.84614385,16.82920691,16.83626570,16.08709015,15.99996637
503606701.0000,11.00021054,11.25193834,14.34825068,19.58581255,15.65591611,17.23384036,16.84642937,16.82920834,16.83613230,16.09108572,15.99996623
504921601.0000,11.00006500,11.12203125,13.37737099,19.42532003,15.96043239,17.22488223,16.84600575,16.82921081,16.83599668,16.09519474,15.99996610
506236501.0000,15.12104536,11.40890462,12.64048771,19.04961991,16.34854601,17.20250752,16.84515398,16.82921432,16.83585899,16.09941695,15.99996597
507551401.0000,18.63268080,12.48665296,12.18501790,18.46627814,16.77625642,17.16123940,16.84362281,16.82921882,16.83571933,16.10375196,15.99996585
508866301.0000,20.24944095,14.24490351,12.08444374,17.73652908,17.20309492,17.09665748,16.84130217,16.82922425,16.83557785,16.10819919,15.99996574
510181201.0000,20.79428916,16.21366881,12.30004170,16.92340993,17.59343327,16.99980692,16.83827149,16.82923044,16.83543467,16.11275790,15.99996564
511496101.0000,20.94786365,17.93814583,12.97409452,16.09069914,17.91945027,16.88065725,16.83440115,16.82923721,16.83528992,16.11742722,15.99996555
512811001.0000,20.98704733,19.20426922,14.01540539,15.30531139,18.15453466,16.75428315,16.82973595,16.82924412,16.83514375,16.12220607,15.99996546
514125901.0000,20.99659437,20.01873433,15.25747670,14.63936123,18.29406973,16.63385679,16.82499817,16.82925078,16.83499628,16.12709326,15.99996539
515440801.0000,20.99890254,20.49246187,16.52594672,14.15676056,18.33212863,16.53531715,16.82109995,16.82925695,16.83484765,16.13208742,15.99996533
516755701.0000,20.99947128,20.74766829,17.68092672,13.89692567,18.29875017,16.46749101,16.81826498,16.82926240,16.83469798,16.13718703,15.99996528
518070601.0000,20.99961557,20.87750632,18.64146230,13.87993308,18.21226383,16.43133828,16.81668353,16.82926700,16.83454672,16.14239040,15.99996523
519385501.0000,20.99965320,20.94093204,19.38388975,13.98651903,18.03936495,16.43165753,16.81643257,16.82927061,16.83439405,16.14769573,15.99996518
520700401.0000,20.99966316,20.97113173,19.92466044,14.25619428,17.73449652,16.44040384,16.81680344,16.82927317,16.83424016,16.15310104,15.99996514
522015301.0000,20.99966608,20.98534519,20.29990599,14.76398270,17.33571223,16.46239042,16.81761194,16.82927466,16.83408522,16.15860422,15.99996510
523330201.0000,20.99966715,20.99206003,20.55070509,15.43234301,16.89126101,16.50316828,16.81911024,16.82927512,16.83392943,16.16420303,15.99996506
524645101.0000,16.87864542,20.63646152,20.69918843,16.17672684,16.44812357,16.56728910,16.82140785,16.82927477,16.83377298,16.16989509,15.99996503
525960001.0000,13.36700066,19.53324063,20.70779376,16.93241157,16.04678639,16.66386494,16.82442235,16.82927380,16.83361606,16.17567789,15.99996500
527274901.0000,11.75023846,17.76353169,20.55947958,17.65226220,15.71949507,16.78315869,16.82832640,16.82927243,16.83345886,16.18154880,15.99996497
528589801.0000,11.20539084,15.78973664,20.07586303,18.30178101,15.49087977,16.91002851,16.83300675,16.82927090,16.83330158,16.18750507,15.99996495
529904701.0000,11.05181823,14.06310664,19.24080431,18.85340322,15.36326797,17.03115949,16.83777997,16.82926947,16.83314409,16.19354386,15.99996493
531219601.0000,11.01263666,12.79606411,18.11074595,19.27891890,15.34095170,17.13033502,16.84172494,16.82926842,16.83298621,16.19966219,15.99996492
532534501.0000,11.00309168,11.98119227,16.81805988,19.54662211,15.37911398,17.19850824,16.84459238,16.82926800,16.83282817,16.20585702,15.99996491
533849401.0000,11.00078494,11.50726789,15.52040300,19.63827760,15.47289870,17.23464286,16.84619741,16.82926847,16.83267018,16.21212519,15.99996490
535164301.0000,11.00021655,11.25195236,14.34828425,19.58585152,15.65594704,17.23388633,16.84648302,16.82927001,16.83251248,16.21846346,15.99996490
536479201.0000,11.00007103,11.12204455,13.37740133,19.42536216,15.96045735,17.22492887,16.84605947,16.82927258,16.83235526,16.22486852,15.99996491
537794101.0000,15.12105196,11.40891650,12.64051479,19.04966677,16.34856736,17.20255550,16.84520776,16.82927620,16.83219872,16.23133699,15.99996492
539109001.0000,18.63268947,12.48666370,12.18504166,18.46632854,16.77627645,17.16128914,16.84367664,16.82928082,16.83204305,16.23786542,15.99996494
540423901.0000,20.24945129,14.24491394,12.08446411,17.73658150,17.20311551,17.09670935,16.84135601,16.82928636,16.83188841,16.24445030,15.99996497
541738801.0000,20.79430027,16.21368055,12.30005987,16.92346291,17.59345588,16.99986184,16.83832529,16.82929266,16.83173498,16.25108808,15.99996500
543053701.0000,20.94787500,17.93816009,12.97410942,16.09075118,17.91947634,16.88071413,16.83445494,16.82929954,16.83158291,16.25777516,15.99996505
544368601.0000,20.98705871,19.20428630,14.01541860,15.30536116,18.15456505,16.75434089,16.82978973,16.82930655,16.83143234,16.26450791,15.99996510
545683501.0000,20.99660570,20.01875381,15.25748985,14.63940738,18.29410459,16.63391436,16.82505185,16.82931332,16.83128328,16.27128267,15.99996516
546998401.0000,20.99891384,20.49248305,16.52596133,14.15680178,18.33216826,16.53537282,16.82115343,16.82931958,16.83113387,16.27809575,15.99996523
548313301.0000,20.99948261,20.74769051,17.68094388,13.89696152,18.29879162,16.46754456,16.81831824,16.82932512,16.83098444,16.28494348,15.99996531
549628201.0000,20.99962696,20.87752910,18.64148248,13.87996334,18.21230863,16.43138931,16.81673652,16.82932978,16.83083529,16.29182214,15.99996539
550943101.0000,20.99966463,20.94095509,19.38391289,13.98654726,18.03941708,16.43170527,16.81648533,16.82933345,16.83068672,16.29872803,15.99996548
552258001.0000,20.99967461,20.97115487,19.92468612,14.25621791,17.73455422,16.44045104,16.81685619,16.82933605,16.83053903,16.30565744,15.99996558
553572901.0000,20.99967751,20.98536834,20.29993371,14.76400100,17.33577330,16.46243632,16.81766457,16.82933756,16.83039249,16.31260668,15.99996568
554887801.0000,20.99967856,20.99208314,20.55073425,15.43235868,16.89132315,16.50321230,16.81916268,16.82933804,16.83024737,16.31957208,15.99996579
556202701.0000,16.87865624,20.63648512,20.69921848,16.17674198,16.44818480,16.56733017,16.82146002,16.82933769,16.83010422,16.32654998,15.99996591
557517601.0000,13.36700947,19.53326523,20.70782509,16.93242766,16.04684514,16.66390253,16.82447419,16.82933672,16.82996336,16.33353676,15.99996604
558832501.0000,11.75024562,17.76355658,20.55951237,17.65228015,15.71955006,16.78319393,16.82837784,16.82933533,16.82982496,16.34052884,15.99996618
560147401.0000,11.20539716,15.78976031,20.07589728,18.30180152,15.49093089,16.91006262,16.83305779,16.82933377,16.82968919,16.34752266,15.99996633
561462301.0000,11.05182420,14.06312790,19.24084006,18.85342677,15.36331469,17.03119360,16.83783074,16.82933231,16.82955619,16.35451472,15.99996649
562777201.0000,11.01264249,12.79608264,18.11078249,19.27894584,15.34099325,17.13037089,16.84177562,16.82933121,16.82942607,16.36150158,15.99996666
564092101.0000,11.00309745,11.98120841,16.81809601,19.54665282,15.37915407,17.19854617,16.84464302,16.82933074,16.82929896,16.36847983,15.99996684
565407001.0000,11.00079066,11.50728231,15.52043744,19.63831211,15.47293552,17.23468325,16.84624806,16.82933117,16.82917494,16.37544614,15.99996704
566721901.0000,11.00022224,11.25196564,14.34831604,19.58588842,15.65597631,17.23392983,16.84653375,16.82933264,16.82905408,16.38239725,15.99996725
568036801.0000,11.00007672,11.12205715,13.37743006,19.42540206,15.96048094,17.22497300,16.84611028,16.82933514,16.82893645,16.38932995,15.99996748
569351701.0000,15.12105821,11.40892774,12.64054044,19.04971115,16.34858754,17.20260092,16.84525863,16.82933869,16.82882209,16.39624110,15.99996773
570666601.0000,18.63269768,12.48667386,12.18506417,18.46637628,16.77629539,17.16133622,16.84372755,16.82934322,16.82871103,16.40312766,15.99996800
571981501.0000,20.24946107,14.24492382,12.08448340,17.73663117,17.20313496,17.09675846,16.84140694,16.82934866,16.82860327,16.40998665,15.99996829
573296401.0000,20.79431079,16.21369167,12.30007707,16.92351311,17.59347725,16.99991384,16.83837619,16.82935487,16.82849883,16.41681517,15.99996860
574611301.0000,20.94788574,17.93817359,12.97412353,16.09080048,17.91950101,16.88076799,16.83450583,16.82936163,16.82839769,16.42361041,15.99996893
575926201.0000,20.98706948,19.20430248,14.01543111,15.30540832,18.15459382,16.75439557,16.82984060,16.82936853,16.82829984,16.43036964,15.99996929
577241101.0000,20.99661644,20.01877226,15.25750229,14.63945112,18.29413758,16.63396889,16.82510264,16.82937518,16.82820524,16.43709023,15.99996968
578556001.0000,20.99892454,20.49250311,16.52597517,14.15684084,18.33220579,16.53542554,16.82120403,16.82938131,16.82811385,16.44376962,15.99997010
579870901.0000,20.99949333,20.74771155,17.68096013,13.89699547,18.29883087,16.46759527,16.81836862,16.82938671,16.82802562,16.45040537,15.99997055
581185801.0000,20.99963775,20.87755068,18.64150160,13.87999201,18.21235107,16.43143763,16.81678665,16.82939124,16.82794050,16.45699511,15.99997105
582500701.0000,20.99967546,20.94097692,19.38393481,13.98657399,18.03946646,16.43175048,16.81653525,16.82939476,16.82785842,16.46353657,15.99997159
583815601.0000,20.99968544,20.97117678,19.92471045,14.25624029,17.73460889,16.44049572,16.81690609,16.82939722,16.82777931,16.47002756,15.99997218
585130501.0000,20.99968834,20.98539026,20.29995997,14.76401831,17.33583116,16.46247977,16.81771437,16.82939858,16.82770320,16.47646602,15.99997282
586445401.0000,20.99968937,20.99210502,20.55076189,15.43237350,16.89138203,16.50325398,16.81921229,16.82939891,16.82763010,16.48284995,15.99997352
587760301.0000,16.87866649,20.63650747,20.69924695,16.17675630,16.44824281,16.56736906,16.82150939,16.82939841,16.82755992,16.48917747,15.99997427
589075201.0000,13.36701782,19.53328854,20.70785477,16.93244288,16.04690081,16.66393810,16.82452323,16.82939728,16.82749267,16.49544678,15.99997509
590390101.0000,11.75025239,17.76358016,20.55954344,17.65229714,15.71960216,16.78322728,16.82842651,16.82939574,16.82742827,16.50165617,15.99997598
591705001.0000,11.20540314,15.78978274,20.07592973,18.30182094,15.49097932,16.91009489,16.83310609,16.82939403,16.82736661,16.50780405,15.99997695
593019901.0000,11.05182985,14.06314805,19.24087393,18.85344908,15.36335895,17.03122588,16.83787879,16.82939241,16.82730758,16.51388890,15.99997799
594334801.0000,11.01264801,12.79610019,18.11081713,19.27897136,15.34103261,17.13040485,16.84182358,16.82939116,16.82725108,16.51990931,15.99997913
595649701.0000,11.00310291,11.98122372,16.81813024,19.54668190,15.37919205,17.19858208,16.84469095,16.82939054,16.82719700,16.52586395,15.99998035
596964601.0000,11.00079607,11.50729596,15.52047007,19.63834480,15.47297039,17.23472149,16.84629600,16.82939080,16.82714524,16.53175158,15.99998168
598279501.0000,11.00022764,11.25197822,14.34834617,19.58592339,15.65600401,17.23397103,16.84658177,16.82939211,16.82709573,16.53757105,15.99998312
599594401.0000,11.00008212,11.12206908,13.37745729,19.42543987,15.96050328,17.22501479,16.84615836,16.82939445,16.82704837,16.54332131,15.99998468
600909301.0000,15.12106412,11.40893840,12.64056474,19.04975321,16.34860662,17.20264393,16.84530677,16.82939783,16.82700308,16.54900138,15.99998636
602224201.0000,18.63270545,12.48668348,12.18508549,18.46642152,16.77631330,17.16138081,16.84377573,16.82940219,16.82695980,16.55461036,15.99998818
603539101.0000,20.24947034,14.24493318,12.08450168,17.73667824,17.20315336,17.09680497,16.84145515,16.82940746,16.82691843,16.56014746,15.99999015
604854001.0000,20.79432076,16.21370220,12.30009337,16.92356069,17.59349748,16.99996310,16.83842436,16.82941350,16.82687892,16.56561194,15.99999228
606168901.0000,20.94789593,17.93818638,12.97413688,16.09084721,17.91952435,16.88081903,16.83455400,16.82942009,16.82684119,16.57100315,15.99999458
607483801.0000,20.98707969,19.20431780,14.01544295,15.30545301,18.15462105,16.75444737,16.82988875,16.82942682,16.82680520,16.57632052,15.99999706
608798701.0000,20.99662661,20.01878973,15.25751407,14.63949257,18.29416883,16.63402055,16.82515072,16.82943330,16.82677086,16.58156356,15.99999975
610113601.0000,20.99893468,20.49252211,16.52598826,14.15687785,18.33224134,16.53547550,16.82125193,16.82943927,16.82673814,16.58673184,16.00000265
611428501.0000,20.99950349,20.74773150,17.68097552,13.89702765,18.29886805,16.46764331,16.81841632,16.82944451,16.82670698,16.59182500,16.00000577
612743401.0000,20.99964797,20.87757113,18.64151971,13.88001916,18.21239127,16.43148342,16.81683411,16.82944887,16.82667733,16.59684276,16.00000915
614058301.0000,20.99968572,20.94099760,19.38395557,13.98659932,18.03951326,16.43179330,16.81658251,16.82945224,16.82664915,16.60178489,16.00001279
615373201.0000,20.99969571,20.97119755,19.92473350,14.25626148,17.73466071,16.44053806,16.81695333,16.82945454,16.82662239,16.60665124,16.00001673
616688101.0000,20.99969860,20.98541103,20.29998486,14.76403470,17.33588600,16.46252093,16.81776152,16.82945574,16.82659703,16.61144171,16.00002097
618003001.0000,20.99969961,20.99212576,20.55078807,15.43238752,16.89143785,16.50329345,16.81925925,16.82945592,16.82657303,16.61615628,16.00002554
619317901.0000,16.87867620,20.63652865,20.69927393,16.17676985,16.44829781,16.56740588,16.82155612,16.82945527,16.82654919,16.62079496,16.00003047
620632801.0000,13.36702574,19.53331064,20.70788291,16.93245729,16.04695359,16.66397179,16.82456966,16.82945400,16.82652547,16.62535784,16.00003578
621947701.0000,11.75025882,17.76360252,20.55957289,17.65231323,15.71965155,16.78325886,16.82847258,16.82945231,16.82650191,16.62984504,16.00004151
623262601.0000,11.20540881,15.78980400,20.07596048,18.30183933,15.49102523,16.91012545,16.83315181,16.82945045,16.82647854,16.63425677,16.00004768
624577501.0000,11.05183520,14.06316715,19.24090604,18.85347020,15.36340090,17.03125645,16.83792427,16.82944869,16.82645539,16.63859324,16.00005432
625892401.0000,11.01265324,12.79611683,18.11084995,19.27899553,15.34106991,17.13043700,16.84186899,16.82944729,16.82643247,16.64285475,16.00006148
627207301.0000,11.00310808,11.98123822,16.81816270,19.54670946,15.37922805,17.19861608,16.84473632,16.82944651,16.82640983,16.64704162,16.00006918
628522201.0000,11.00080120,11.50730891,15.52050100,19.63837579,15.47300344,17.23475770,16.84634139,16.82944663,16.82638748,16.65115423,16.00007748
629837101.0000,11.00023274,11.25199014,14.34837474,19.58595653,15.65603026,17.23401005,16.84662724,16.82944779,16.82636545,16.65519297,16.00008640
631152001.0000,11.00008723,11.12208039,13.37748310,19.42547571,15.96052442,17.22505438,16.84620389,16.82944998,16.82634376,16.65915832,16.00009600
632466901.0000,15.12106971,11.40894849,12.64058777,19.04979308,16.34862469,17.20268468,16.84535236,16.82945321,16.82632244,16.66305075,16.00010632
633781801.0000,18.63271280,12.48669260,12.18510571,18.46646442,16.77633025,17.16142306,16.84382136,16.82945741,16.82630149,16.66687079,16.00011742
635096701.0000,20.24947913,14.24494204,12.08451900,17.73672287,17.20317078,17.09684905,16.84150080,16.82946254,16.82628095,16.67061899,16.00012935
636411601.0000,20.79433021,16.21371217,12.30010882,16.92360580,17.59351662,17.00000978,16.83846998,16.82946842,16.82626082,16.67429595,16.00014217
637726501.0000,20.94790558,17.93819850,12.97414954,16.09089152,17.91954646,16.88086739,16.83459961,16.82947487,16.82624113,16.67790229,16.00015594
639041401.0000,20.98708936,19.20433232,14.01545417,15.30549539,18.15464685,16.75449648,16.82993436,16.82948146,16.82622188,16.68143864,16.00017074
640356301.0000,20.99663625,20.01880630,15.25752522,14.63953187,18.29419844,16.63406953,16.82519625,16.82948780,16.82620310,16.68490568,16.00018662
641671201.0000,20.99894430,20.49254012,16.52600067,14.15691295,18.33227503,16.53552285,16.82129730,16.82949363,16.82618478,16.68830410,16.00020366
642986101.0000,20.99951312,20.74775040,17.68099010,13.89705815,18.29890329,16.46768885,16.81846150,16.82949874,16.82616695,16.69163463,16.00022195
644301001.0000,20.99965765,20.87759052,18.64153687,13.88004491,18.21242938,16.43152681,16.81687906,16.82950298,16.82614958,16.69489800,16.00024157
645615901.0000,20.99969544,20.94101721,19.38397526,13.98662332,18.03955763,16.43183388,16.81662727,16.82950622,16.82613252,16.69809496,16.00026261
646930801.0000,20.99970545,20.97121723,19.92475536,14.25628157,17.73470983,16.44057818,16.81699808,16.82950839,16.82611577,16.70122631,16.00028516
648245701.0000,20.99970832,20.98543072,20.30000845,14.76405023,17.33593801,16.46255993,16.81780617,16.82950947,16.82609934,16.70429281,16.00030932
649560601.0000,20.99970931,20.99214542,20.55081290,15.43240081,16.89149078,16.50333086,16.81930374,16.82950953,16.82608324,16.70729529,16.00033521
650875501.0000,16.87868541,20.63654873,20.69929951,16.17678268,16.44834996,16.56744078,16.82160039,16.82950876,16.82606749,16.71023457,16.00036293
652190401.0000,13.36703324,19.53333159,20.70790958,16.93247094,16.04700363,16.66400371,16.82461364,16.82950736,16.82605209,16.71311146,16.00039261
653505301.0000,11.75026491,17.76362371,20.55960081,17.65232847,15.71969839,16.78328877,16.82851623,16.82950555,16.82603707,16.71592682,16.00042436
654820201.0000,11.20541418,15.78982416,20.07598965,18.30185675,15.49106877,16.91015440,16.83319513,16.82950357,16.82602241,16.71868149,16.00045833
656135101.0000,11.05184028,14.06318526,19.24093649,18.85349022,15.36344068,17.03128540,16.83796736,16.82950169,16.82600814,16.72137633,16.00049466
657450001.0000,11.01265820,12.79613261,18.11088109,19.27901845,15.34110527,17.13046746,16.84191200,16.82950017,16.82599426,16.72401220,16.00053349
658764901.0000,11.00311299,11.98125198,16.81819348,19.54673558,15.37926217,17.19864830,16.84477931,16.82949927,16.82598083,16.72658998,16.00057498
660079801.0000,11.00080607,11.50732118,15.52053034,19.63840516,15.47303476,17.23479203,16.84638439,16.82949927,16.82596793,16.72911053,16.00061929
661394701.0000,11.00023759,11.25200145,14.34840182,19.58598795,15.65605513,17.23404704,16.84667032,16.82950030,16.82595561,16.73157474,16.00066660
662709601.0000,11.00009208,11.12209111,13.37750758,19.42550969,15.96054445,17.22509191,16.84624703,16.82950236,16.82594388,16.73398349,16.00071710
664024501.0000,15.12107501,11.40895806,12.64060962,19.04983089,16.34864180,17.20272331,16.84539554,16.82950546,16.82593273,16.73633766,16.00077096
665339401.0000,18.63271978,12.48670124,12.18512487,18.46650511,16.77634629,17.16146311,16.84386459,16.82950954,16.82592218,16.73863813,16.00082841
666654301.0000,20.24948746,14.24495044,12.08453542,17.73676520,17.20318727,17.09689083,16.84154404,16.82951453,16.82591220,16.74088580,16.00088964
667969201.0000,20.79433917,16.21372161,12.30012346,16.92364859,17.59353475,17.00005404,16.83851320,16.82952030,16.82590281,16.74308153,16.00095488
669284101.0000,20.94791473,17.93820998,12.97416153,16.09093355,17.91956740,16.88091326,16.83464283,16.82952662,16.82589400,16.74522623,16.00102437
670599001.0000,20.98709853,19.20434608,14.01546480,15.30553558,18.15467130,16.75454304,16.82997757,16.82953309,16.82588575,16.74732076,16.00109834
671913901.0000,20.99664538,20.01882200,15.25753579,14.63956914,18.29422651,16.63411596,16.82523940,16.82953931,16.82587807,16.74936600,16.00117706
673228801.0000,20.99895341,20.49255720,16.52601243,14.15694623,18.33230696,16.53556775,16.82134029,16.82954503,16.82587094,16.75136284,16.00126079
674543701.0000,20.99952225,20.74776832,17.68100392,13.89708707,18.29893670,16.46773203,16.81850431,16.82955003,16.82586436,16.75331212,16.00134981
675858601.0000,20.99966683,20.87760890,18.64155314,13.88006932,18.21246551,16.43156795,16.81692166,16.82955415,16.82585832,16.75521473,16.00144441
677173501.0000,20.99970466,20.94103580,19.38399392,13.98664608,18.03959970,16.43187236,16.81666968,16.82955728,16.82585281,16.75707151,16.00154490
678488401.0000,20.99971468,20.97123590,19.92477608,14.25630061,17.73475643,16.44061622,16.81704048,16.82955934,16.82584781,16.75888332,16.00165159
679803301.0000,20.99971754,20.98544939,20.30003082,14.76406494,17.33598734,16.46259691,16.81784849,16.82956031,16.82584332,16.76065101,16.00176482
681118201.0000,20.99971852,20.99216406,20.55083644,15.43241340,16.89154099,16.50336632,16.81934590,16.82956026,16.82583932,16.76237542,16.00188492
682433101.0000,16.87869415,20.63656777,20.69932376,16.17679484,16.44839943,16.56747386,16.82164233,16.82955938,16.82583580,16.76405739,16.00201227
683748001.0000,13.36704036,19.53335146,20.70793488,16.93248387,16.04705110,16.66403396,16.82465532,16.82955788,16.82583275,16.76569775,16.00214723
685062901.0000,11.75027068,17.76364382,20.55962728,17.65234291,15.71974281,16.78331712,16.82855759,16.82955596,16.82583021,16.76729733,16.00229019
686377801.0000,11.20541928,15.78984328,20.07601731,18.30187327,15.49111006,16.91018183,16.83323617,16.82955387,16.82582856,16.76885694,16.00244155
687692701.0000,11.05184510,14.06320243,19.24096537,18.85350920,15.36347840,17.03131284,16.83800820,16.82955188,16.82582778,16.77037739,16.00260173
689007601.0000,11.01266291,12.79614758,18.11091061,19.27904017,15.34113880,17.13049634,16.84195277,16.82955025,16.82582783,16.77185948,16.00277116
690322501.0000,11.00311763,11.98126502,16.81822267,19.54676035,15.37929453,17.19867884,16.84482005,16.82954924,16.82582867,16.77330400,16.00295028
691637401.0000,11.00081068,11.50733282,15.52055816,19.63843302,15.47306446,17.23482456,16.84642514,16.82954913,16.82583028,16.77471173,16.00313957
692952301.0000,11.00024218,11.25201217,14.34842752,19.58601774,15.65607871,17.23408211,16.84671114,16.82955004,16.82583262,16.77608343,16.00333949
694267201.0000,11.00009668,11.12210128,13.37753080,19.42554192,15.96056344,17.22512749,16.84628791,16.82955199,16.82583565,16.77741989,16.00355054
695582101.0000,15.12108004,11.40896714,12.64063034,19.04986676,16.34865801,17.20275993,16.84543648,16.82955497,16.82583934,16.77872184,16.00377324
696897001.0000,18.63272639,12.48670944,12.18514305,18.46654370,16.77636149,17.16150109,16.84390556,16.82955893,16.82584364,16.77999002,16.00400810
698211901.0000,20.24949535,14.24495840,12.08455099,17.73680535,17.20320289,17.09693045,16.84158503,16.82956381,16.82584854,16.78122519,16.00425567
699526801.0000,20.79434767,16.21373057,12.30013734,16.92368918,17.59355193,17.00009602,16.83855417,16.82956946,16.82585398,16.78242804,16.00451650
700841701.0000,20.94792341,17.93822087,12.97417291,16.09097342,17.91958725,16.88095675,16.83468380,16.82957567,16.82585994,16.78359930,16.00479117
702156601.0000,20.98710723,19.20435914,14.01547488,15.30557371,18.15469447,16.75458721,16.83001853,16.82958202,16.82586637,16.78473967,16.00508027
703471501.0000,20.99665405,20.01883689,15.25754582,14.63960450,18.29425312,16.63416000,16.82528029,16.82958814,16.82587325,16.78584984,16.00538439
704786401.0000,20.99896206,20.49257340,16.52602358,14.15697780,18.33233725,16.53561033,16.82138103,16.82959375,16.82588054,16.78693049,16.00570417
706101301.0000,20.99953091,20.74778532,17.68101703,13.89711451,18.29896838,16.46777298,16.81854489,16.82959864,16.82588820,16.78798229,16.00604022
707416201.0000,20.99967554,20.87762634,18.64156856,13.88009247,18.21249978,16.43160696,16.81696204,16.82960265,16.82589621,16.78900590,16.00639321
708731101.0000,20.99971340,20.94105344,19.38401162,13.98666766,18.03963961,16.43190885,16.81670989,16.82960568,16.82590453,16.79000198,16.00676379
710046001.0000,20.99972343,20.97125361,19.92479573,14.25631866,17.73480064,16.44065229,16.81708068,16.82960764,16.82591313,16.79097114,16.00715265
711360901.0000,20.99972629,20.98546711,20.30005204,14.76407889,17.33603414,16.46263198,16.81788860,16.82960851,16.82592198,16.79191404,16.00756047
712675801.0000,20.99972725,20.99218175,20.55085877,15.43242533,16.89158863,16.50339994,16.81938586,16.82960835,16.82593106,16.79283127,16.00798797
713990701.0000,16.87870244,20.63658583,20.69934677,16.17680637,16.44844636,16.56750522,16.82168210,16.82960737,16.82594032,16.79372344,16.00843587
715305601.0000,13.36704711,19.53337030,20.70795887,16.93249612,16.04709614,16.66406264,16.82469483,16.82960576,16.82594975,16.79459115,16.00890488
716620501.0000,11.75027616,17.76366289,20.55965240,17.65235660,15.71978495,16.78334399,16.82859680,16.82960374,16.82595931,16.79543497,16.00939577
717935401.0000,11.20542412,15.78986142,20.07604355,18.30188893,15.49114923,16.91020784,16.83327509,16.82960155,16.82596898,16.79625548,16.00990929
719250301.0000,11.05184967,14.06321873,19.24099277,18.85352719,15.36351418,17.03133885,16.83804691,16.82959946,16.82597874,16.79705323,16.01044620
720565201.0000,11.01266737,12.79616178,18.11093863,19.27906078,15.34117062,17.13052371,16.84199142,16.82959772,16.82598857,16.79782878,16.01100728
721880101.0000,11.00312204,11.98127740,16.81825037,19.54678385,15.37932522,17.19870780,16.84485868,16.82959661,16.82599843,16.79858265,16.01159332
723195001.0000,11.00081505,11.50734386,15.52058457,19.63845944,15.47309263,17.23485541,16.84646378,16.82959638,16.82600831,16.79931538,16.01220512
724509901.0000,11.00024653,11.25202234,14.34845189,19.58604601,15.65610106,17.23411537,16.84674985,16.82959719,16.82601820,16.80002749,16.01284348
725824801.0000,11.00010104,11.12211093,13.37755282,19.42557250,15.96058143,17.22516123,16.84632667,16.82959903,16.82602807,16.80071948,16.01350922
727139701.0000,15.12108480,11.40897575,12.64064999,19.04990079,16.34867337,17.20279466,16.84547528,16.82960190,16.82603791,16.80139185,16.01420315
728454601.0000,18.63273266,12.48671721,12.18516029,18.46658032,16.77637590,17.16153711,16.84394441,16.82960575,16.82604770,16.80204509,16.01492611
729769501.0000,20.24950285,14.24496595,12.08456577,17.73684345,17.20321769,17.09696803,16.84162390,16.82961052,16.82605743,16.80267966,16.01567891
731084401.0000,20.79435573,16.21373907,12.30015051,16.92372769,17.59356821,17.00013584,16.83859301,16.82961606,16.82606709,16.80329605,16.01646240
732399301.0000,20.94793164,17.93823120,12.97418369,16.09101125,17.91960607,16.88099801,16.83472264,16.82962216,16.82607666,16.80389471,16.01727741
733714201.0000,20.98711548,19.20437152,14.01548443,15.30560989,18.15471645,16.75462910,16.83005737,16.82962841,16.82608613,16.80447609,16.01812478
735029101.0000,20.99666228,20.01885102,15.25755532,14.63963805,18.29427835,16.63420179,16.82531907,16.82963442,16.82609550,16.80504062,16.01900535
736344001.0000,20.99897026,20.49258877,16.52603415,14.15700776,18.33236598,16.53565073,16.82141967,16.82963992,16.82610475,16.80558874,16.01991997
737658901.0000,20.99953913,20.74780145,17.68102946,13.89714054,18.29899844,16.46781183,16.81858337,16.82964471,16.82611388,16.80612087,16.02086946
738973801.0000,20.99968380,20.87764288,18.64158320,13.88011443,18.21253229,16.43164398,16.81700033,16.82964862,16.82612288,16.80663743,16.02185467
740288701.0000,20.99972170,20.94107017,19.38402841,13.98668814,18.03967748,16.43194346,16.81674801,16.82965154,16.82613175,16.80713880,16.02287643
741603601.0000,20.99973174,20.97127041,19.92481438,14.25633579,17.73484258,16.44068651,16.81711879,16.82965340,16.82614047,16.80762540,16.02393556
742918501.0000,20.99973458,20.98548391,20.30007217,14.76409212,17.33607855,16.46266524,16.81792664,16.82965417,16.82614905,16.80809760,16.02503289
744233401.0000,20.99973553,20.99219853,20.55087995,15.43243664,16.89163383,16.50343184,16.81942375,16.82965392,16.82615749,16.80855579,16.02616924
745548301.0000,16.87871030,20.63660297,20.69936860,16.17681729,16.44849090,16.56753496,16.82171981,16.82965284,16.82616577,16.80900032,16.02734540
746863201.0000,13.36705352,19.53338819,20.70798164,16.93250775,16.04713888,16.66408984,16.82473230,16.82965114,16.82617389,16.80943157,16.02856218
748178101.0000,11.75028136,17.76368099,20.55967624,17.65236958,15.71982495,16.78336947,16.82863398,16.82964902,16.82618187,16.80984989,16.02982036
749493001.0000,11.20542871,15.78987864,20.07606845,18.30190378,15.49118640,16.91023249,16.83331199,16.82964673,16.82618968,16.81025562,16.03112072
750807901.0000,11.05185401,14.06323420,19.24101877,18.85354426,15.36354814,17.03136352,16.83808362,16.82964453,16.82619733,16.81064910,16.03246402
